seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscope_local_time,gravity_z,gravity_y,gravity_x,gravity_local_time,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometerUncalibrated_local_time,magnetometer_z,magnetometer_y,magnetometer_x,magnetometer_local_time,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,location_local_time,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,gyroscopeUncalibrated_local_time,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch,orientation_local_time,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,accelerometerUncalibrated_local_time,accelerometer_z,accelerometer_y,accelerometer_x,accelerometer_local_time
39.000000,0.037320,0.001814,-0.007465,2025-10-15T16:37:24.129-07:00,-9.672834,1.031832,-1.240394,2025-10-15T16:37:24.129-07:00,-619.374335,51.666073,79.268944,2025-10-15T16:37:24.132-07:00,-49.289282,6.248358,6.924631,2025-10-15T16:37:24.129-07:00,,,,,,,,,,,,0.035753,-0.000249,-0.009323,2025-10-15T16:37:24.130-07:00,-0.252649,0.060178,0.122223,-0.127540,-0.989045,0.056510,-0.105414,2025-10-15T16:37:24.129-07:00,-0.980121,0.097672,-0.125450,2025-10-15T16:37:24.130-07:00,0.052708,-0.069438,0.010034,2025-10-15T16:37:24.129-07:00
40.000000,0.005140,-0.003199,-0.011011,2025-10-15T16:37:25.133-07:00,-9.668385,1.121152,-1.196593,2025-10-15T16:37:25.133-07:00,-619.393349,51.994899,79.578883,2025-10-15T16:37:25.127-07:00,-49.292690,6.574448,7.249892,2025-10-15T16:37:25.133-07:00,,,,,,,,,,,,0.003869,-0.005451,-0.012762,2025-10-15T16:37:25.134-07:00,-0.242130,0.064150,0.116845,-0.123137,-0.989585,0.054077,-0.114578,2025-10-15T16:37:25.133-07:00,-0.979464,0.104805,-0.117618,2025-10-15T16:37:25.134-07:00,0.062682,-0.094925,0.038099,2025-10-15T16:37:25.133-07:00
41.000000,-0.012706,0.003089,0.002496,2025-10-15T16:37:26.127-07:00,-9.668185,1.101075,-1.217940,2025-10-15T16:37:26.127-07:00,-619.291990,52.321552,79.410497,2025-10-15T16:37:26.134-07:00,-49.188405,6.902443,7.081121,2025-10-15T16:37:26.127-07:00,,,,,,,,,,,,-0.013879,0.000793,0.000715,2025-10-15T16:37:26.128-07:00,-0.265879,0.063909,0.128588,-0.125314,-0.988127,0.054530,-0.112516,2025-10-15T16:37:26.127-07:00,-0.976638,0.103005,-0.119178,2025-10-15T16:37:26.128-07:00,0.086006,-0.089415,0.052127,2025-10-15T16:37:26.127-07:00
42.000000,0.002473,0.009706,-0.000463,2025-10-15T16:37:27.131-07:00,-9.672712,1.112635,-1.170227,2025-10-15T16:37:27.131-07:00,-619.427249,52.133708,79.719471,2025-10-15T16:37:27.129-07:00,-49.330116,6.718162,7.386807,2025-10-15T16:37:27.131-07:00,,,,,,,,,,,,0.001451,0.007396,-0.001504,2025-10-15T16:37:27.133-07:00,-0.262320,0.064087,0.126948,-0.120396,-0.988459,0.052130,-0.113702,2025-10-15T16:37:27.131-07:00,-0.978916,0.106602,-0.114978,2025-10-15T16:37:27.133-07:00,0.072458,-0.066810,0.042230,2025-10-15T16:37:27.131-07:00
43.000000,0.085077,-0.033214,-0.020292,2025-10-15T16:37:28.136-07:00,-9.661308,1.201355,-1.169177,2025-10-15T16:37:28.136-07:00,-618.697456,52.387933,79.900604,2025-10-15T16:37:28.135-07:00,-48.504823,6.978063,7.578925,2025-10-15T16:37:28.136-07:00,,,,,,,,,,,,0.082608,-0.034589,-0.022960,2025-10-15T16:37:28.127-07:00,-0.243257,0.068020,0.117185,-0.120443,-0.989264,0.052259,-0.122818,2025-10-15T16:37:28.136-07:00,-0.976586,0.115039,-0.114227,2025-10-15T16:37:28.127-07:00,0.080980,-0.065997,0.047445,2025-10-15T16:37:28.136-07:00
44.000000,0.048019,0.004874,-0.021646,2025-10-15T16:37:29.130-07:00,-9.587411,1.613588,-1.281745,2025-10-15T16:37:29.130-07:00,-619.070941,53.103082,79.408870,2025-10-15T16:37:29.131-07:00,-48.850727,7.682568,7.084432,2025-10-15T16:37:29.130-07:00,,,,,,,,,,,,0.046604,0.002858,-0.023591,2025-10-15T16:37:29.131-07:00,-0.149415,0.087090,0.068756,-0.132899,-0.991994,0.059857,-0.165295,2025-10-15T16:37:29.130-07:00,-0.971294,0.154453,-0.125847,2025-10-15T16:37:29.131-07:00,0.060468,-0.099637,0.048586,2025-10-15T16:37:29.130-07:00
45.000000,-0.023980,0.003406,-0.001871,2025-10-15T16:37:30.134-07:00,-9.579463,1.724843,-1.194791,2025-10-15T16:37:30.134-07:00,-618.944049,53.669291,79.862325,2025-10-15T16:37:30.127-07:00,-48.718281,8.254772,7.556869,2025-10-15T16:37:30.134-07:00,,,,,,,,,,,,-0.025419,0.001252,-0.003801,2025-10-15T16:37:30.135-07:00,-0.144382,0.092342,0.066248,-0.124083,-0.991978,0.055242,-0.176806,2025-10-15T16:37:30.134-07:00,-0.970037,0.168002,-0.121225,2025-10-15T16:37:30.135-07:00,0.060089,-0.077437,0.003440,2025-10-15T16:37:30.134-07:00
46.000000,0.000634,-0.011897,0.003106,2025-10-15T16:37:31.128-07:00,-9.576269,1.640869,-1.330434,2025-10-15T16:37:31.128-07:00,-618.898017,53.444710,79.269551,2025-10-15T16:37:31.133-07:00,-48.682695,8.031306,6.967975,2025-10-15T16:37:31.128-07:00,,,,,,,,,,,,-0.000661,-0.013920,0.001352,2025-10-15T16:37:31.130-07:00,-0.165184,0.089143,0.076242,-0.138045,-0.991179,0.061583,-0.168114,2025-10-15T16:37:31.128-07:00,-0.972185,0.156181,-0.129007,2025-10-15T16:37:31.130-07:00,0.035561,-0.104030,0.064883,2025-10-15T16:37:31.128-07:00
47.000000,0.138358,-0.033695,-0.022623,2025-10-15T16:37:32.133-07:00,-9.555304,1.737083,-1.352006,2025-10-15T16:37:32.133-07:00,-618.084383,53.018705,79.152188,2025-10-15T16:37:32.129-07:00,-47.842326,7.589151,6.872460,2025-10-15T16:37:32.133-07:00,,,,,,,,,,,,0.137560,-0.036562,-0.024366,2025-10-15T16:37:32.134-07:00,-0.110338,0.092363,0.048543,-0.140569,-0.992097,0.065084,-0.178091,2025-10-15T16:37:32.133-07:00,-0.968381,0.168363,-0.132608,2025-10-15T16:37:32.134-07:00,0.065966,-0.087550,0.047313,2025-10-15T16:37:32.133-07:00
48.000000,0.093662,-0.036032,-0.013317,2025-10-15T16:37:33.127-07:00,-9.432393,2.158479,-1.586674,2025-10-15T16:37:33.127-07:00,-618.451741,52.966692,77.314948,2025-10-15T16:37:33.135-07:00,-48.233011,7.527469,5.079623,2025-10-15T16:37:33.127-07:00,392.249405,-1.000000,-1.000000,33.304025,422.679108,-1.000000,15.677686,8.758089,-111.680059,-1.000000,2025-10-15T16:37:33.495-07:00,0.091861,-0.037630,-0.015652,2025-10-15T16:37:33.128-07:00,0.046732,0.108334,-0.032365,-0.166675,-0.989803,0.085331,-0.221935,2025-10-15T16:37:33.127-07:00,-0.952961,0.212924,-0.155205,2025-10-15T16:37:33.128-07:00,0.085953,-0.071417,0.059172,2025-10-15T16:37:33.127-07:00
49.000000,-0.001996,0.004340,-0.007296,2025-10-15T16:37:34.131-07:00,-9.385336,2.430826,-1.473989,2025-10-15T16:37:34.131-07:00,-618.275234,53.790115,77.905888,2025-10-15T16:37:34.131-07:00,-48.175955,8.346647,5.614496,2025-10-15T16:37:34.131-07:00,,,,,,,,,,,,-0.002366,0.001735,-0.007809,2025-10-15T16:37:34.132-07:00,0.097175,0.120646,-0.057746,-0.155776,-0.987510,0.083161,-0.250490,2025-10-15T16:37:34.131-07:00,-0.950918,0.234700,-0.152958,2025-10-15T16:37:34.132-07:00,0.058500,-0.118599,-0.024491,2025-10-15T16:37:34.131-07:00
50.000000,-0.004174,0.003240,-0.026084,2025-10-15T16:37:35.136-07:00,-9.353044,2.528405,-1.512738,2025-10-15T16:37:35.136-07:00,-618.017528,54.502618,77.885319,2025-10-15T16:37:35.127-07:00,-47.998340,9.063380,5.589177,2025-10-15T16:37:35.136-07:00,,,,,,,,,,,,-0.006809,0.001444,-0.028950,2025-10-15T16:37:35.127-07:00,0.078407,0.126392,-0.049142,-0.160350,-0.987145,0.084426,-0.260784,2025-10-15T16:37:35.136-07:00,-0.949501,0.248031,-0.149684,2025-10-15T16:37:35.127-07:00,0.034985,-0.090634,0.044787,2025-10-15T16:37:35.136-07:00
51.000000,0.016162,-0.001581,-0.004521,2025-10-15T16:37:36.130-07:00,-9.328778,2.632308,-1.488182,2025-10-15T16:37:36.130-07:00,-618.037677,54.989400,77.897842,2025-10-15T16:37:36.133-07:00,-48.050186,9.548436,5.610016,2025-10-15T16:37:36.130-07:00,,,,,,,,,,,,0.014909,-0.003763,-0.006525,2025-10-15T16:37:36.131-07:00,0.081697,0.131726,-0.051028,-0.158193,-0.986420,0.083736,-0.271754,2025-10-15T16:37:36.130-07:00,-0.945205,0.258506,-0.145520,2025-10-15T16:37:36.131-07:00,0.058537,-0.093356,0.060326,2025-10-15T16:37:36.130-07:00
52.000000,0.009579,0.001255,-0.012468,2025-10-15T16:37:37.134-07:00,-9.310922,2.725629,-1.430543,2025-10-15T16:37:37.134-07:00,-617.465430,55.338428,78.173075,2025-10-15T16:37:37.129-07:00,-47.494317,9.899931,5.885531,2025-10-15T16:37:37.134-07:00,,,,,,,,,,,,0.008072,-0.000960,-0.014446,2025-10-15T16:37:37.135-07:00,0.094046,0.136252,-0.057080,-0.152447,-0.985629,0.081892,-0.281647,2025-10-15T16:37:37.134-07:00,-0.943323,0.268278,-0.142975,2025-10-15T16:37:37.135-07:00,0.057121,-0.089217,0.028593,2025-10-15T16:37:37.134-07:00
53.000000,0.801998,-0.294865,-0.001673,2025-10-15T16:37:38.128-07:00,-8.977924,3.598267,-1.532673,2025-10-15T16:37:38.128-07:00,-617.298824,55.645639,75.107757,2025-10-15T16:37:38.135-07:00,-47.418666,10.222727,2.903952,2025-10-15T16:37:38.128-07:00,,,,,,,,,,,,0.801916,-0.297277,-0.003508,2025-10-15T16:37:38.130-07:00,0.424246,0.163044,-0.218608,-0.169038,-0.944241,0.122169,-0.376199,2025-10-15T16:37:38.128-07:00,-0.906822,0.360375,-0.153145,2025-10-15T16:37:38.130-07:00,0.081269,-0.063848,0.027935,2025-10-15T16:37:38.128-07:00
54.000000,0.662449,-0.015173,0.174156,2025-10-15T16:37:39.133-07:00,-9.238466,3.151567,-0.019533,2025-10-15T16:37:39.133-07:00,-616.155299,47.346194,73.007963,2025-10-15T16:37:39.131-07:00,-46.701044,1.997052,0.743919,2025-10-15T16:37:39.133-07:00,,,,,,,,,,,,0.661016,-0.017143,0.172203,2025-10-15T16:37:39.134-07:00,1.328036,0.131431,-0.606121,-0.003755,-0.771184,0.100579,-0.328080,2025-10-15T16:37:39.133-07:00,-0.938500,0.311754,-0.021965,2025-10-15T16:37:39.134-07:00,0.009834,-0.089706,-0.207282,2025-10-15T16:37:39.133-07:00
55.000000,0.147699,-0.058660,0.016973,2025-10-15T16:37:40.127-07:00,-9.520802,2.199363,0.815873,2025-10-15T16:37:40.127-07:00,-615.302556,42.918814,71.661022,2025-10-15T16:37:40.127-07:00,-45.940276,-2.500824,-0.550601,2025-10-15T16:37:40.127-07:00,,,,,,,,,,,,0.145388,-0.060768,0.015422,2025-10-15T16:37:40.128-07:00,1.768895,0.104239,-0.764691,0.085476,-0.632660,0.060235,-0.226207,2025-10-15T16:37:40.127-07:00,-0.969702,0.211538,0.060435,2025-10-15T16:37:40.128-07:00,0.008604,-0.123981,-0.229338,2025-10-15T16:37:40.127-07:00
56.000000,-0.022172,-0.010512,0.003076,2025-10-15T16:37:41.131-07:00,-9.541909,2.197786,0.534950,2025-10-15T16:37:41.131-07:00,-615.033085,43.059184,69.936250,2025-10-15T16:37:41.133-07:00,-45.596740,-2.358435,-2.294875,2025-10-15T16:37:41.131-07:00,,,,,,,,,,,,-0.025076,-0.011539,-0.000698,2025-10-15T16:37:41.132-07:00,1.794028,0.092083,-0.774181,0.056003,-0.622167,0.070744,-0.226037,2025-10-15T16:37:41.131-07:00,-0.964145,0.213431,0.033912,2025-10-15T16:37:41.132-07:00,0.088391,-0.103593,-0.198261,2025-10-15T16:37:41.131-07:00
57.000000,0.002658,0.006207,-0.016097,2025-10-15T16:37:42.133-07:00,-9.546315,2.173028,0.559364,2025-10-15T16:37:42.133-07:00,-615.060868,43.015505,70.032117,2025-10-15T16:37:42.129-07:00,-45.562447,-2.403018,-2.212866,2025-10-15T16:37:42.133-07:00,,,,,,,,,,,,0.000657,0.003299,-0.016816,2025-10-15T16:37:42.127-07:00,1.780324,0.092731,-0.769935,0.058529,-0.627624,0.068311,-0.223445,2025-10-15T16:37:42.133-07:00,-0.966908,0.212538,0.038671,2025-10-15T16:37:42.127-07:00,0.070222,-0.091839,-0.181098,2025-10-15T16:37:42.133-07:00
58.000000,0.057298,-0.009176,0.031923,2025-10-15T16:37:43.127-07:00,-9.537547,2.203273,0.589188,2025-10-15T16:37:43.127-07:00,-614.342429,43.105432,70.449505,2025-10-15T16:37:43.135-07:00,-44.822212,-2.302134,-1.773208,2025-10-15T16:37:43.127-07:00,,,,,,,,,,,,0.057633,-0.010861,0.030769,2025-10-15T16:37:43.131-07:00,1.768379,0.095346,-0.765846,0.061697,-0.632231,0.067963,-0.226610,2025-10-15T16:37:43.127-07:00,-0.968446,0.210087,0.049142,2025-10-15T16:37:43.131-07:00,0.047588,-0.137871,-0.098774,2025-10-15T16:37:43.127-07:00
59.000000,0.201100,-0.046643,0.092817,2025-10-15T16:37:44.131-07:00,-9.724939,0.888333,0.757118,2025-10-15T16:37:44.131-07:00,-614.256741,38.208937,68.927156,2025-10-15T16:37:44.131-07:00,-44.591609,-7.170668,-3.258261,2025-10-15T16:37:44.131-07:00,,,,,,,,,,,,0.199635,-0.048825,0.090011,2025-10-15T16:37:44.135-07:00,1.950933,0.057957,-0.824804,0.077695,-0.560732,0.015324,-0.090809,2025-10-15T16:37:44.131-07:00,-0.977274,0.092260,0.059579,2025-10-15T16:37:44.135-07:00,0.134952,0.024139,-0.178799,2025-10-15T16:37:44.131-07:00
60.000000,-0.040713,0.006445,-0.043115,2025-10-15T16:37:45.136-07:00,-9.732048,1.120330,0.357643,2025-10-15T16:37:45.136-07:00,-614.163939,39.741116,66.590087,2025-10-15T16:37:45.127-07:00,-44.468957,-5.670926,-5.597539,2025-10-15T16:37:45.136-07:00,392.249405,-1.000000,-1.000000,33.304023,422.679108,-1.000000,17.218343,8.783824,-111.680061,-1.000000,2025-10-15T16:37:45.493-07:00,-0.041821,0.003579,-0.044056,2025-10-15T16:37:45.129-07:00,1.997183,0.046496,-0.838433,0.036756,-0.541321,0.038056,-0.114532,2025-10-15T16:37:45.136-07:00,-0.987945,0.110220,0.013451,2025-10-15T16:37:45.129-07:00,0.043894,-0.038188,-0.219942,2025-10-15T16:37:45.136-07:00
61.000000,-0.002520,0.008726,-0.006602,2025-10-15T16:37:46.130-07:00,-9.699946,1.361533,0.472579,2025-10-15T16:37:46.130-07:00,-614.302475,40.311795,67.796037,2025-10-15T16:37:46.133-07:00,-44.658754,-5.094823,-4.421393,2025-10-15T16:37:46.130-07:00,,,,,,,,,,,,-0.004523,0.007883,-0.009215,2025-10-15T16:37:46.134-07:00,1.952173,0.059082,-0.825103,0.048679,-0.560138,0.044018,-0.139289,2025-10-15T16:37:46.130-07:00,-0.974927,0.131404,0.035818,2025-10-15T16:37:46.134-07:00,0.135694,-0.076110,-0.131369,2025-10-15T16:37:46.130-07:00
62.000000,0.007137,0.019366,0.032234,2025-10-15T16:37:47.134-07:00,-9.715651,1.177229,0.614126,2025-10-15T16:37:47.134-07:00,-614.346292,39.734438,68.122063,2025-10-15T16:37:47.129-07:00,-44.654355,-5.669645,-4.086723,2025-10-15T16:37:47.134-07:00,,,,,,,,,,,,0.006596,0.015750,0.030738,2025-10-15T16:37:47.128-07:00,1.963378,0.059574,-0.828454,0.063118,-0.555890,0.032471,-0.120340,2025-10-15T16:37:47.134-07:00,-0.984200,0.108422,0.044168,2025-10-15T16:37:47.128-07:00,0.069632,-0.115685,-0.178035,2025-10-15T16:37:47.134-07:00
63.000000,-0.015805,0.015494,-0.003802,2025-10-15T16:37:48.128-07:00,-9.716995,1.113705,0.712874,2025-10-15T16:37:48.128-07:00,-614.412926,39.452114,68.640537,2025-10-15T16:37:48.135-07:00,-44.722311,-5.956369,-3.583012,2025-10-15T16:37:48.128-07:00,,,,,,,,,,,,-0.016774,0.012762,-0.004954,2025-10-15T16:37:48.132-07:00,1.961473,0.061994,-0.827841,0.073233,-0.556864,0.026886,-0.113812,2025-10-15T16:37:48.128-07:00,-0.979940,0.107352,0.059411,2025-10-15T16:37:48.132-07:00,0.101028,-0.059138,-0.134662,2025-10-15T16:37:48.128-07:00
64.000000,0.075648,0.006699,-0.006717,2025-10-15T16:37:49.133-07:00,-9.707966,1.134601,0.793337,2025-10-15T16:37:49.133-07:00,-613.853658,39.577395,69.056000,2025-10-15T16:37:49.131-07:00,-44.130282,-5.832036,-3.156521,2025-10-15T16:37:49.133-07:00,,,,,,,,,,,,0.073439,0.005919,-0.010574,2025-10-15T16:37:49.127-07:00,1.967830,0.065971,-0.829205,0.081538,-0.554296,0.025707,-0.115958,2025-10-15T16:37:49.133-07:00,-0.981725,0.108189,0.065976,2025-10-15T16:37:49.127-07:00,0.082379,-0.070087,-0.148585,2025-10-15T16:37:49.133-07:00
65.000000,0.051443,-0.027241,-0.000426,2025-10-15T16:37:50.127-07:00,-9.712511,1.072434,0.824523,2025-10-15T16:37:50.127-07:00,-614.072213,39.678603,68.289404,2025-10-15T16:37:50.127-07:00,-44.378065,-5.720845,-3.892215,2025-10-15T16:37:50.127-07:00,,,,,,,,,,,,0.049707,-0.031018,-0.001263,2025-10-15T16:37:50.131-07:00,2.053486,0.064482,-0.852349,0.084690,-0.518339,0.024922,-0.109579,2025-10-15T16:37:50.127-07:00,-0.983637,0.096608,0.069251,2025-10-15T16:37:50.131-07:00,0.064463,-0.125836,-0.139266,2025-10-15T16:37:50.127-07:00
66.000000,-0.024781,0.012720,-0.000399,2025-10-15T16:37:51.131-07:00,-9.711105,1.153230,0.729753,2025-10-15T16:37:51.131-07:00,-614.102149,39.884290,67.963382,2025-10-15T16:37:51.133-07:00,-44.397188,-5.510211,-4.244702,2025-10-15T16:37:51.131-07:00,376.305664,-1.000000,-1.000000,33.304025,406.735367,-1.000000,13.153616,70.603760,-111.680060,-1.000000,2025-10-15T16:37:51.474-07:00,-0.027029,0.010960,-0.002425,2025-10-15T16:37:51.135-07:00,2.039578,0.062702,-0.848750,0.075006,-0.524143,0.030547,-0.117870,2025-10-15T16:37:51.131-07:00,-0.980620,0.109568,0.066419,2025-10-15T16:37:51.135-07:00,0.093588,-0.078379,-0.080104,2025-10-15T16:37:51.131-07:00
67.000000,-0.007039,-0.002502,-0.012668,2025-10-15T16:37:52.136-07:00,-9.700312,1.204842,0.786901,2025-10-15T16:37:52.136-07:00,-613.972955,40.212982,68.337145,2025-10-15T16:37:52.129-07:00,-44.326877,-5.198448,-3.864269,2025-10-15T16:37:52.136-07:00,376.305664,-1.000000,-1.000000,33.304024,406.735367,-1.000000,13.860625,68.641357,-111.680059,-1.000000,2025-10-15T16:37:52.474-07:00,-0.007701,-0.004271,-0.015265,2025-10-15T16:37:52.129-07:00,2.016656,0.066963,-0.842310,0.080942,-0.533927,0.030487,-0.123172,2025-10-15T16:37:52.136-07:00,-0.978927,0.111830,0.068495,2025-10-15T16:37:52.129-07:00,0.101396,-0.105517,-0.114919,2025-10-15T16:37:52.136-07:00
68.000000,0.029148,0.014480,0.019808,2025-10-15T16:37:53.130-07:00,-9.693049,1.229737,0.831641,2025-10-15T16:37:53.130-07:00,-613.436216,40.485674,68.425054,2025-10-15T16:37:53.135-07:00,-43.755504,-4.898345,-3.783585,2025-10-15T16:37:53.130-07:00,376.305664,-1.000000,-1.000000,33.304026,406.735367,-1.000000,14.567251,49.332653,-111.680062,-1.000000,2025-10-15T16:37:53.474-07:00,0.024934,0.014052,0.019420,2025-10-15T16:37:53.134-07:00,2.026378,0.069459,-0.844616,0.085583,-0.529875,0.030678,-0.125731,2025-10-15T16:37:53.130-07:00,-0.977697,0.117657,0.075442,2025-10-15T16:37:53.134-07:00,0.104224,-0.078248,-0.092804,2025-10-15T16:37:53.130-07:00
69.000000,0.082308,-0.037116,-0.006913,2025-10-15T16:37:54.134-07:00,-9.723588,1.077928,0.673698,2025-10-15T16:37:54.134-07:00,-613.859231,40.258216,66.803956,2025-10-15T16:37:54.131-07:00,-44.021942,-5.141502,-5.400391,2025-10-15T16:37:54.134-07:00,376.305664,-1.000000,-1.000000,33.304028,406.735367,-1.000000,11.996603,72.385635,-111.680063,-1.000000,2025-10-15T16:37:54.474-07:00,0.083322,-0.040701,-0.009607,2025-10-15T16:37:54.128-07:00,2.115452,0.057082,-0.868426,0.069174,-0.491450,0.030960,-0.110142,2025-10-15T16:37:54.134-07:00,-0.985417,0.102377,0.060674,2025-10-15T16:37:54.128-07:00,0.053140,-0.073359,-0.083351,2025-10-15T16:37:54.134-07:00
70.000000,-0.015881,0.005338,-0.010178,2025-10-15T16:37:55.128-07:00,-9.719333,1.131355,0.650007,2025-10-15T16:37:55.128-07:00,-613.949985,40.355386,66.870979,2025-10-15T16:37:55.127-07:00,-44.093142,-5.044661,-5.336566,2025-10-15T16:37:55.128-07:00,376.305664,1.992499,-1.000000,33.304029,406.735367,-1.000000,13.253618,68.937523,-111.680067,0.000000,2025-10-15T16:37:55.474-07:00,-0.017395,0.002547,-0.010907,2025-10-15T16:37:55.132-07:00,2.111867,0.057446,-0.867451,0.066779,-0.492987,0.033839,-0.115625,2025-10-15T16:37:55.128-07:00,-0.982396,0.103820,0.053254,2025-10-15T16:37:55.132-07:00,0.094842,-0.118596,-0.127592,2025-10-15T16:37:55.128-07:00
71.000000,-0.013562,0.003115,-0.014152,2025-10-15T16:37:56.133-07:00,-9.709024,1.188643,0.699517,2025-10-15T16:37:56.133-07:00,-613.869455,40.564284,67.118302,2025-10-15T16:37:56.133-07:00,-44.037412,-4.839105,-5.085546,2025-10-15T16:37:56.133-07:00,,,,,,,,,,,,-0.015344,0.001107,-0.017696,2025-10-15T16:37:56.137-07:00,2.090065,0.061494,-0.861686,0.071924,-0.502510,0.034470,-0.121508,2025-10-15T16:37:56.133-07:00,-0.977379,0.111248,0.062545,2025-10-15T16:37:56.137-07:00,0.120498,-0.093432,-0.088821,2025-10-15T16:37:56.133-07:00
72.000000,0.173158,-0.017078,-0.060152,2025-10-15T16:37:57.127-07:00,-9.666672,1.494142,0.635302,2025-10-15T16:37:57.127-07:00,-613.169510,42.400011,66.416561,2025-10-15T16:37:57.129-07:00,-43.374057,-3.047769,-5.789896,2025-10-15T16:37:57.127-07:00,376.305829,2.223699,-1.000000,33.304028,406.735532,-1.000000,12.902113,61.525379,-111.680069,0.000000,2025-10-15T16:37:57.475-07:00,0.172496,-0.016593,-0.061329,2025-10-15T16:37:57.131-07:00,2.137306,0.064988,-0.871809,0.065595,-0.481541,0.051269,-0.153021,2025-10-15T16:37:57.127-07:00,-0.997873,0.137290,0.063532,2025-10-15T16:37:57.131-07:00,-0.124916,-0.144807,-0.003969,2025-10-15T16:37:57.127-07:00
73.000000,0.401626,-0.125214,0.030470,2025-10-15T16:37:58.131-07:00,-9.412523,1.868041,1.696623,2025-10-15T16:37:58.131-07:00,-614.824617,45.780878,68.877962,2025-10-15T16:37:58.135-07:00,-45.512259,0.368070,-3.316404,2025-10-15T16:37:58.131-07:00,376.300544,2.202746,-1.000000,33.304030,406.730247,-1.000000,14.039362,62.049438,-111.680071,0.000000,2025-10-15T16:37:58.475-07:00,0.393136,-0.120768,0.034250,2025-10-15T16:37:58.135-07:00,2.382157,0.118597,-0.910058,0.179040,-0.372985,0.051641,-0.192222,2025-10-15T16:37:58.131-07:00,-0.928366,0.219378,0.154434,2025-10-15T16:37:58.135-07:00,0.306397,0.270222,-0.197851,2025-10-15T16:37:58.131-07:00
74.000000,0.391765,-0.077909,-0.005993,2025-10-15T16:37:59.136-07:00,-9.695797,0.495490,-0.946154,2025-10-15T16:37:59.136-07:00,-611.610325,48.262506,53.674351,2025-10-15T16:37:59.131-07:00,-43.657347,2.879874,-18.598695,2025-10-15T16:37:59.136-07:00,376.300593,2.211147,-1.000000,33.304032,406.730296,-1.000000,15.148339,68.232346,-111.680075,0.000000,2025-10-15T16:37:59.494-07:00,0.394995,-0.095862,-0.010618,2025-10-15T16:37:59.129-07:00,0.621983,-0.047333,-0.990433,-0.097174,-0.052882,0.025336,-0.050695,2025-10-15T16:37:59.136-07:00,-0.998491,0.069419,-0.112908,2025-10-15T16:37:59.129-07:00,-0.118652,0.186411,-0.181261,2025-10-15T16:37:59.136-07:00
75.000000,0.081540,-0.213313,0.379469,2025-10-15T16:38:00.130-07:00,-9.718976,-0.234708,-0.655780,2025-10-15T16:38:00.130-07:00,-612.051042,46.272861,55.469973,2025-10-15T16:38:00.127-07:00,-44.446507,0.967319,-16.742883,2025-10-15T16:38:00.130-07:00,376.300145,1.806211,-1.000000,33.304032,406.729848,-1.000000,16.000578,68.988716,-111.680076,0.000000,2025-10-15T16:38:00.475-07:00,0.084480,-0.205035,0.364553,2025-10-15T16:38:00.134-07:00,-0.023061,-0.033204,-0.997136,-0.067723,-0.013040,-0.012162,0.024039,2025-10-15T16:38:00.130-07:00,-1.002071,-0.022708,-0.081652,2025-10-15T16:38:00.134-07:00,-0.085268,0.019932,-0.128052,2025-10-15T16:38:00.130-07:00
76.000000,-0.458623,0.246697,-0.358489,2025-10-15T16:38:01.134-07:00,-9.494891,-1.466598,-1.168909,2025-10-15T16:38:01.134-07:00,-609.990678,38.307380,53.492557,2025-10-15T16:38:01.133-07:00,-42.087996,-7.113111,-18.854170,2025-10-15T16:38:01.134-07:00,376.300145,2.019405,-1.000000,33.304033,406.729848,-1.000000,16.180862,68.988716,-111.680077,0.000000,2025-10-15T16:38:01.493-07:00,-0.460835,0.234464,-0.346497,2025-10-15T16:38:01.128-07:00,1.818540,-0.065029,-0.985279,-0.124278,-0.097014,-0.073241,0.150744,2025-10-15T16:38:01.134-07:00,-0.907786,-0.127161,-0.135864,2025-10-15T16:38:01.128-07:00,0.608583,0.201377,-0.179955,2025-10-15T16:38:01.134-07:00
77.000000,-0.204486,0.077490,-0.094927,2025-10-15T16:38:02.128-07:00,-9.655326,1.580138,0.578769,2025-10-15T16:38:02.128-07:00,-613.922334,46.622850,62.825226,2025-10-15T16:38:02.129-07:00,-46.067195,1.201504,-9.404470,2025-10-15T16:38:02.128-07:00,,,,,,,,,,,,-0.203313,0.075533,-0.095388,2025-10-15T16:38:02.132-07:00,2.510014,0.053609,-0.945927,0.059883,-0.311623,0.067374,-0.161904,2025-10-15T16:38:02.128-07:00,-0.990545,0.150340,0.067241,2025-10-15T16:38:02.132-07:00,-0.061955,-0.113799,0.075485,2025-10-15T16:38:02.128-07:00
